1.409170043999999962e+03 1.409739990000000034e+03 1.384750000000000000e+03 1.391280029000000013e+03 1.391280029000000013e+03 1.029000000000000000e+09
1.391280029000000013e+03 1.399209961000000021e+03 1.349989990000000034e+03 1.355619995000000017e+03 1.355619995000000017e+03 1.314100000000000000e+09
1.355619995000000017e+03 1.373790038999999979e+03 1.346619995000000017e+03 1.366699951000000056e+03 1.366699951000000056e+03 1.203000000000000000e+09
1.366699951000000056e+03 1.401819946000000073e+03 1.357880004999999983e+03 1.401689941000000090e+03 1.401689941000000090e+03 1.123000000000000000e+09
1.401689941000000090e+03 1.413459961000000021e+03 1.392069946000000073e+03 1.395069946000000073e+03 1.395069946000000073e+03 1.138800000000000000e+09
1.395069946000000073e+03 1.398390014999999948e+03 1.364839966000000004e+03 1.383619995000000017e+03 1.383619995000000017e+03 1.016100000000000000e+09
1.383619995000000017e+03 1.395150024000000030e+03 1.359150024000000030e+03 1.359150024000000030e+03 1.359150024000000030e+03 1.094000000000000000e+09
1.359150024000000030e+03 1.397989990000000034e+03 1.356989990000000034e+03 1.392140014999999948e+03 1.392140014999999948e+03 1.302800000000000000e+09
1.392150024000000030e+03 1.458469970999999987e+03 1.392150024000000030e+03 1.458469970999999987e+03 1.458469970999999987e+03 1.482300000000000000e+09
1.458469970999999987e+03 1.477329956000000038e+03 1.453319946000000073e+03 1.464469970999999987e+03 1.464469970999999987e+03 1.295100000000000000e+09
1.464469970999999987e+03 1.470300048999999944e+03 1.448489990000000034e+03 1.456630004999999983e+03 1.456630004999999983e+03 9.208000000000000000e+08
1.456630004999999983e+03 1.493920043999999962e+03 1.446060058999999910e+03 1.493869995000000017e+03 1.493869995000000017e+03 1.065900000000000000e+09
1.493869995000000017e+03 1.505079956000000038e+03 1.487329956000000038e+03 1.500640014999999948e+03 1.500640014999999948e+03 1.075000000000000000e+09
1.500640014999999948e+03 1.532500000000000000e+03 1.492390014999999948e+03 1.527349975999999970e+03 1.527349975999999970e+03 1.078300000000000000e+09
1.527349975999999970e+03 1.552869995000000017e+03 1.516829956000000038e+03 1.527459961000000021e+03 1.527459961000000021e+03 1.052200000000000000e+09
1.527459961000000021e+03 1.534630004999999983e+03 1.518459961000000021e+03 1.523859985000000052e+03 1.523859985000000052e+03 9.010000000000000000e+08
1.523859985000000052e+03 1.527359985000000052e+03 1.507089966000000004e+03 1.507729980000000069e+03 1.507729980000000069e+03 9.591000000000000000e+08
1.507729980000000069e+03 1.521449951000000056e+03 1.497449951000000056e+03 1.508520019999999931e+03 1.508520019999999931e+03 1.061900000000000000e+09
1.508520019999999931e+03 1.517380004999999983e+03 1.474630004999999983e+03 1.487920043999999962e+03 1.487920043999999962e+03 1.193400000000000000e+09
1.487920043999999962e+03 1.519810058999999910e+03 1.484380004999999983e+03 1.498579956000000038e+03 1.498579956000000038e+03 1.227400000000000000e+09
1.498579956000000038e+03 1.507189941000000090e+03 1.486959961000000021e+03 1.505969970999999987e+03 1.505969970999999987e+03 1.021700000000000000e+09
1.505979980000000069e+03 1.526449951000000056e+03 1.416410033999999996e+03 1.494729980000000069e+03 1.494729980000000069e+03 1.515460000000000000e+09
1.494729980000000069e+03 1.506550048999999944e+03 1.478050048999999944e+03 1.487369995000000017e+03 1.487369995000000017e+03 1.110300000000000000e+09
1.487369995000000017e+03 1.511760009999999966e+03 1.487369995000000017e+03 1.501339966000000004e+03 1.501339966000000004e+03 1.008000000000000000e+09
1.501339966000000004e+03 1.518680053999999927e+03 1.501339966000000004e+03 1.516349975999999970e+03 1.516349975999999970e+03 8.916000000000000000e+08
1.516349975999999970e+03 1.527189941000000090e+03 1.503349975999999970e+03 1.504459961000000021e+03 1.504459961000000021e+03 8.537000000000000000e+08
1.504459961000000021e+03 1.512800048999999944e+03 1.486780029000000013e+03 1.500589966000000004e+03 1.500589966000000004e+03 9.714000000000000000e+08
1.500589966000000004e+03 1.509079956000000038e+03 1.466150024000000030e+03 1.467170043999999962e+03 1.467170043999999962e+03 1.175900000000000000e+09
1.467170043999999962e+03 1.477520019999999931e+03 1.439339966000000004e+03 1.440510009999999966e+03 1.440510009999999966e+03 1.032000000000000000e+09
1.440510009999999966e+03 1.440510009999999966e+03 1.339400024000000030e+03 1.356560058999999910e+03 1.356560058999999910e+03 1.279700000000000000e+09
1.356560058999999910e+03 1.401530029000000013e+03 1.346500000000000000e+03 1.401439941000000090e+03 1.401439941000000090e+03 1.204700000000000000e+09
1.401439941000000090e+03 1.441609985000000052e+03 1.397810058999999910e+03 1.441609985000000052e+03 1.441609985000000052e+03 1.109400000000000000e+09
1.441609985000000052e+03 1.447689941000000090e+03 1.424260009999999966e+03 1.427469970999999987e+03 1.427469970999999987e+03 1.001400000000000000e+09
1.427469970999999987e+03 1.435489990000000034e+03 1.422079956000000038e+03 1.434540038999999979e+03 1.434540038999999979e+03 8.962000000000000000e+08
1.434540038999999979e+03 1.434540038999999979e+03 1.407130004999999983e+03 1.429859985000000052e+03 1.429859985000000052e+03 8.687000000000000000e+08
1.429859985000000052e+03 1.477670043999999962e+03 1.429859985000000052e+03 1.477439941000000090e+03 1.477439941000000090e+03 1.071100000000000000e+09
1.477439941000000090e+03 1.482939941000000090e+03 1.456979980000000069e+03 1.460989990000000034e+03 1.460989990000000034e+03 9.996000000000000000e+08
1.460989990000000034e+03 1.469209961000000021e+03 1.434810058999999910e+03 1.464920043999999962e+03 1.464920043999999962e+03 1.111000000000000000e+09
1.464920043999999962e+03 1.473619995000000017e+03 1.448150024000000030e+03 1.452430053999999927e+03 1.452430053999999927e+03 9.846000000000000000e+08
1.452430053999999927e+03 1.481510009999999966e+03 1.452430053999999927e+03 1.468250000000000000e+03 1.468250000000000000e+03 9.663000000000000000e+08
1.468250000000000000e+03 1.468250000000000000e+03 1.445219970999999987e+03 1.446290038999999979e+03 1.446290038999999979e+03 1.011500000000000000e+09
1.446290038999999979e+03 1.446290038999999979e+03 1.398359985000000052e+03 1.415099975999999970e+03 1.415099975999999970e+03 9.916000000000000000e+08
1.415099975999999970e+03 1.420989990000000034e+03 1.404939941000000090e+03 1.409569946000000073e+03 1.409569946000000073e+03 9.258000000000000000e+08
1.409569946000000073e+03 1.436030029000000013e+03 1.405079956000000038e+03 1.432630004999999983e+03 1.432630004999999983e+03 8.055000000000000000e+08
1.432630004999999983e+03 1.432630004999999983e+03 1.417050048999999944e+03 1.424170043999999962e+03 1.424170043999999962e+03 7.876000000000000000e+08
1.424170043999999962e+03 1.430280029000000013e+03 1.401849975999999970e+03 1.412140014999999948e+03 1.412140014999999948e+03 8.966000000000000000e+08
1.412140014999999948e+03 1.412140014999999948e+03 1.375140014999999948e+03 1.383050048999999944e+03 1.383050048999999944e+03 1.006400000000000000e+09
1.383050048999999944e+03 1.410260009999999966e+03 1.383050048999999944e+03 1.407810058999999910e+03 1.407810058999999910e+03 9.536000000000000000e+08
1.407810058999999910e+03 1.430130004999999983e+03 1.407810058999999910e+03 1.420959961000000021e+03 1.420959961000000021e+03 8.582000000000000000e+08
1.420959961000000021e+03 1.452390014999999948e+03 1.416540038999999979e+03 1.452359985000000052e+03 1.452359985000000052e+03 8.546000000000000000e+08
1.452359985000000052e+03 1.470400024000000030e+03 1.450760009999999966e+03 1.466040038999999979e+03 1.466040038999999979e+03 9.555000000000000000e+08
1.466040038999999979e+03 1.466040038999999979e+03 1.441670043999999962e+03 1.447800048999999944e+03 1.447800048999999944e+03 8.205000000000000000e+08
1.447800048999999944e+03 1.458040038999999979e+03 1.436589966000000004e+03 1.437209961000000021e+03 1.437209961000000021e+03 8.079000000000000000e+08
1.437209961000000021e+03 1.437209961000000021e+03 1.401739990000000034e+03 1.406949951000000056e+03 1.406949951000000056e+03 8.537000000000000000e+08
1.406949951000000056e+03 1.410550048999999944e+03 1.368729980000000069e+03 1.400719970999999987e+03 1.400719970999999987e+03 8.690000000000000000e+08
1.400719970999999987e+03 1.403770019999999931e+03 1.373430053999999927e+03 1.373859985000000052e+03 1.373859985000000052e+03 8.699000000000000000e+08
1.373859985000000052e+03 1.401750000000000000e+03 1.361089966000000004e+03 1.399050048999999944e+03 1.399050048999999944e+03 1.152300000000000000e+09
1.399050048999999944e+03 1.411650024000000030e+03 1.373930053999999927e+03 1.381520019999999931e+03 1.381520019999999931e+03 9.845000000000000000e+08
1.381520019999999931e+03 1.391420043999999962e+03 1.369750000000000000e+03 1.378020019999999931e+03 1.378020019999999931e+03 7.226000000000000000e+08
1.378020019999999931e+03 1.422449951000000056e+03 1.378020019999999931e+03 1.422449951000000056e+03 1.422449951000000056e+03 8.442000000000000000e+08
1.422439941000000090e+03 1.434489990000000034e+03 1.415500000000000000e+03 1.420599975999999970e+03 1.420599975999999970e+03 9.605000000000000000e+08
1.420599975999999970e+03 1.448810058999999910e+03 1.420599975999999970e+03 1.448810058999999910e+03 1.448810058999999910e+03 9.601000000000000000e+08
1.448810058999999910e+03 1.483229980000000069e+03 1.448810058999999910e+03 1.477260009999999966e+03 1.477260009999999966e+03 1.162400000000000000e+09
1.477260009999999966e+03 1.477280029000000013e+03 1.464680053999999927e+03 1.467630004999999983e+03 1.467630004999999983e+03 8.386000000000000000e+08
1.467630004999999983e+03 1.471359985000000052e+03 1.454739990000000034e+03 1.457839966000000004e+03 1.457839966000000004e+03 9.501000000000000000e+08
1.457839966000000004e+03 1.474640014999999948e+03 1.455060058999999910e+03 1.471359985000000052e+03 1.471359985000000052e+03 8.546000000000000000e+08
1.471359985000000052e+03 1.475650024000000030e+03 1.456489990000000034e+03 1.461670043999999962e+03 1.461670043999999962e+03 8.543000000000000000e+08
1.461670043999999962e+03 1.472670043999999962e+03 1.454959961000000021e+03 1.456949951000000056e+03 1.456949951000000056e+03 7.860000000000000000e+08
1.456949951000000056e+03 1.462930053999999927e+03 1.445989990000000034e+03 1.446000000000000000e+03 1.446000000000000000e+03 7.741000000000000000e+08
1.446000000000000000e+03 1.470420043999999962e+03 1.442380004999999983e+03 1.469439941000000090e+03 1.469439941000000090e+03 9.359000000000000000e+08
1.469439941000000090e+03 1.483619995000000017e+03 1.467709961000000021e+03 1.470540038999999979e+03 1.470540038999999979e+03 9.297000000000000000e+08
1.470540038999999979e+03 1.482040038999999979e+03 1.464619995000000017e+03 1.478729980000000069e+03 1.478729980000000069e+03 1.011400000000000000e+09
1.478729980000000069e+03 1.480770019999999931e+03 1.460420043999999962e+03 1.464459961000000021e+03 1.464459961000000021e+03 1.250800000000000000e+09
1.464459961000000021e+03 1.488930053999999927e+03 1.459050048999999944e+03 1.486000000000000000e+03 1.486000000000000000e+03 9.217000000000000000e+08
1.486000000000000000e+03 1.487319946000000073e+03 1.470180053999999927e+03 1.475949951000000056e+03 1.475949951000000056e+03 1.031500000000000000e+09
1.475949951000000056e+03 1.482189941000000090e+03 1.468000000000000000e+03 1.479130004999999983e+03 1.479130004999999983e+03 1.009600000000000000e+09
1.479130004999999983e+03 1.479130004999999983e+03 1.448030029000000013e+03 1.452180053999999927e+03 1.452180053999999927e+03 1.022700000000000000e+09
1.452180053999999927e+03 1.459939941000000090e+03 1.438310058999999910e+03 1.441479980000000069e+03 1.441479980000000069e+03 8.476000000000000000e+08
1.441479980000000069e+03 1.459660033999999996e+03 1.441479980000000069e+03 1.455310058999999910e+03 1.455310058999999910e+03 8.890000000000000000e+08
1.455310058999999910e+03 1.463349975999999970e+03 1.450550048999999944e+03 1.450550048999999944e+03 1.450550048999999944e+03 1.042500000000000000e+09
1.450550048999999944e+03 1.467630004999999983e+03 1.450550048999999944e+03 1.454819946000000073e+03 1.454819946000000073e+03 1.095100000000000000e+09
1.454819946000000073e+03 1.455140014999999948e+03 1.434630004999999983e+03 1.442390014999999948e+03 1.442390014999999948e+03 1.110900000000000000e+09
1.442390014999999948e+03 1.454680053999999927e+03 1.438709961000000021e+03 1.454599975999999970e+03 1.454599975999999970e+03 1.459700000000000000e+09
1.454599975999999970e+03 1.469579956000000038e+03 1.450849975999999970e+03 1.469540038999999979e+03 1.469540038999999979e+03 4.519000000000000000e+08
1.469540038999999979e+03 1.469540038999999979e+03 1.442449951000000056e+03 1.446229980000000069e+03 1.446229980000000069e+03 1.019300000000000000e+09
1.446229980000000069e+03 1.461650024000000030e+03 1.439560058999999910e+03 1.456670043999999962e+03 1.456670043999999962e+03 9.473000000000000000e+08
1.456670043999999962e+03 1.484119995000000017e+03 1.456670043999999962e+03 1.478900024000000030e+03 1.478900024000000030e+03 9.317000000000000000e+08
1.478900024000000030e+03 1.486560058999999910e+03 1.474760009999999966e+03 1.475619995000000017e+03 1.475619995000000017e+03 8.387000000000000000e+08
1.475619995000000017e+03 1.488770019999999931e+03 1.470479980000000069e+03 1.480880004999999983e+03 1.480880004999999983e+03 9.805000000000000000e+08
1.480880004999999983e+03 1.497689941000000090e+03 1.480880004999999983e+03 1.492920043999999962e+03 1.492920043999999962e+03 1.001200000000000000e+09
1.492920043999999962e+03 1.501390014999999948e+03 1.489650024000000030e+03 1.495839966000000004e+03 1.495839966000000004e+03 1.026800000000000000e+09
1.495839966000000004e+03 1.509989990000000034e+03 1.494560058999999910e+03 1.509979980000000069e+03 1.509979980000000069e+03 9.606000000000000000e+08
1.509979980000000069e+03 1.517319946000000073e+03 1.505260009999999966e+03 1.510489990000000034e+03 1.510489990000000034e+03 9.060000000000000000e+08
1.510489990000000034e+03 1.510489990000000034e+03 1.491349975999999970e+03 1.493739990000000034e+03 1.493739990000000034e+03 9.083000000000000000e+08
1.493739990000000034e+03 1.495630004999999983e+03 1.479920043999999962e+03 1.481959961000000021e+03 1.481959961000000021e+03 9.094000000000000000e+08
1.481959961000000021e+03 1.501920043999999962e+03 1.481959961000000021e+03 1.495569946000000073e+03 1.495569946000000073e+03 1.064600000000000000e+09
1.495569946000000073e+03 1.495569946000000073e+03 1.477910033999999996e+03 1.480189941000000090e+03 1.480189941000000090e+03 9.683000000000000000e+08
1.480189941000000090e+03 1.485880004999999983e+03 1.463800048999999944e+03 1.464290038999999979e+03 1.464290038999999979e+03 8.803000000000000000e+08
1.464290038999999979e+03 1.476229980000000069e+03 1.464290038999999979e+03 1.474469970999999987e+03 1.474469970999999987e+03 9.694000000000000000e+08
1.474469970999999987e+03 1.474469970999999987e+03 1.452420043999999962e+03 1.452420043999999962e+03 1.452420043999999962e+03 1.235800000000000000e+09
1.452420043999999962e+03 1.464910033999999996e+03 1.445329956000000038e+03 1.449619995000000017e+03 1.449619995000000017e+03 1.156400000000000000e+09
1.449619995000000017e+03 1.456680053999999927e+03 1.413890014999999948e+03 1.419890014999999948e+03 1.419890014999999948e+03 9.800000000000000000e+08
1.419890014999999948e+03 1.437650024000000030e+03 1.418709961000000021e+03 1.430829956000000038e+03 1.430829956000000038e+03 9.526000000000000000e+08
1.430829956000000038e+03 1.443540038999999979e+03 1.428959961000000021e+03 1.438099975999999970e+03 1.438099975999999970e+03 9.387000000000000000e+08
1.438099975999999970e+03 1.451589966000000004e+03 1.433489990000000034e+03 1.438699951000000056e+03 1.438699951000000056e+03 9.945000000000000000e+08
1.438699951000000056e+03 1.454189941000000090e+03 1.425430053999999927e+03 1.452560058999999910e+03 1.452560058999999910e+03 1.095600000000000000e+09
1.452560058999999910e+03 1.462930053999999927e+03 1.451310058999999910e+03 1.462930053999999927e+03 1.462930053999999927e+03 9.560000000000000000e+08
1.462930053999999927e+03 1.480800048999999944e+03 1.460719970999999987e+03 1.479319946000000073e+03 1.479319946000000073e+03 8.548000000000000000e+08
1.479319946000000073e+03 1.484520019999999931e+03 1.472609985000000052e+03 1.482800048999999944e+03 1.482800048999999944e+03 9.922000000000000000e+08
1.482800048999999944e+03 1.490329956000000038e+03 1.471160033999999996e+03 1.472869995000000017e+03 1.472869995000000017e+03 1.054000000000000000e+09
1.472869995000000017e+03 1.475150024000000030e+03 1.459890014999999948e+03 1.460250000000000000e+03 1.460250000000000000e+03 9.408000000000000000e+08
1.460250000000000000e+03 1.475719970999999987e+03 1.453060058999999910e+03 1.471839966000000004e+03 1.471839966000000004e+03 8.355000000000000000e+08
1.471839966000000004e+03 1.491640014999999948e+03 1.468560058999999910e+03 1.491560058999999910e+03 1.491560058999999910e+03 7.838000000000000000e+08
1.491560058999999910e+03 1.493119995000000017e+03 1.482739990000000034e+03 1.484430053999999927e+03 1.484430053999999927e+03 8.959000000000000000e+08
1.484430053999999927e+03 1.496089966000000004e+03 1.475739990000000034e+03 1.479849975999999970e+03 1.479849975999999970e+03 9.298000000000000000e+08
1.479849975999999970e+03 1.499319946000000073e+03 1.479849975999999970e+03 1.496069946000000073e+03 1.496069946000000073e+03 9.224000000000000000e+08
1.496069946000000073e+03 1.499469970999999987e+03 1.488989990000000034e+03 1.491719970999999987e+03 1.491719970999999987e+03 8.214000000000000000e+08
1.491719970999999987e+03 1.502839966000000004e+03 1.491130004999999983e+03 1.499479980000000069e+03 1.499479980000000069e+03 7.316000000000000000e+08
1.499479980000000069e+03 1.508449951000000056e+03 1.497420043999999962e+03 1.498130004999999983e+03 1.498130004999999983e+03 8.188000000000000000e+08
1.498130004999999983e+03 1.507199951000000056e+03 1.489520019999999931e+03 1.505969970999999987e+03 1.505969970999999987e+03 8.710000000000000000e+08
1.505969970999999987e+03 1.511160033999999996e+03 1.501250000000000000e+03 1.508310058999999910e+03 1.508310058999999910e+03 8.371000000000000000e+08
1.508310058999999910e+03 1.513469970999999987e+03 1.505089966000000004e+03 1.506449951000000056e+03 1.506449951000000056e+03 6.856000000000000000e+08
1.506449951000000056e+03 1.523949951000000056e+03 1.506449951000000056e+03 1.514089966000000004e+03 1.514089966000000004e+03 7.336000000000000000e+08
1.514089966000000004e+03 1.514810058999999910e+03 1.505459961000000021e+03 1.509839966000000004e+03 1.509839966000000004e+03 7.956000000000000000e+08
1.509839966000000004e+03 1.510489990000000034e+03 1.500089966000000004e+03 1.502589966000000004e+03 1.502589966000000004e+03 8.184000000000000000e+08
1.502589966000000004e+03 1.525209961000000021e+03 1.502589966000000004e+03 1.517680053999999927e+03 1.517680053999999927e+03 1.056600000000000000e+09
1.517680053999999927e+03 1.530089966000000004e+03 1.515530029000000013e+03 1.520770019999999931e+03 1.520770019999999931e+03 7.677000000000000000e+08
1.520770019999999931e+03 1.520770019999999931e+03 1.504209961000000021e+03 1.507079956000000038e+03 1.507079956000000038e+03 8.385000000000000000e+08
1.507079956000000038e+03 1.512609985000000052e+03 1.492119995000000017e+03 1.492250000000000000e+03 1.492250000000000000e+03 9.951000000000000000e+08
1.492250000000000000e+03 1.505339966000000004e+03 1.492250000000000000e+03 1.502510009999999966e+03 1.502510009999999966e+03 9.855000000000000000e+08
1.502510009999999966e+03 1.502510009999999966e+03 1.489880004999999983e+03 1.494500000000000000e+03 1.494500000000000000e+03 9.610000000000000000e+08
1.494500000000000000e+03 1.506760009999999966e+03 1.483010009999999966e+03 1.489260009999999966e+03 1.489260009999999966e+03 8.993000000000000000e+08
1.489260009999999966e+03 1.496930053999999927e+03 1.479670043999999962e+03 1.481989990000000034e+03 1.481989990000000034e+03 9.912000000000000000e+08
1.481989990000000034e+03 1.487449951000000056e+03 1.473609985000000052e+03 1.484910033999999996e+03 1.484910033999999996e+03 1.068300000000000000e+09
1.484910033999999996e+03 1.494160033999999996e+03 1.476729980000000069e+03 1.480869995000000017e+03 1.480869995000000017e+03 1.014000000000000000e+09
1.480869995000000017e+03 1.480959961000000021e+03 1.460219970999999987e+03 1.465810058999999910e+03 1.465810058999999910e+03 1.268400000000000000e+09
1.465810058999999910e+03 1.467770019999999931e+03 1.441920043999999962e+03 1.444510009999999966e+03 1.444510009999999966e+03 9.625000000000000000e+08
1.444510009999999966e+03 1.461160033999999996e+03 1.444510009999999966e+03 1.459900024000000030e+03 1.459900024000000030e+03 1.024900000000000000e+09
1.459900024000000030e+03 1.460489990000000034e+03 1.430949951000000056e+03 1.451339966000000004e+03 1.451339966000000004e+03 1.104000000000000000e+09
1.451339966000000004e+03 1.452770019999999931e+03 1.436300048999999944e+03 1.449050048999999944e+03 1.449050048999999944e+03 1.105400000000000000e+09
1.449050048999999944e+03 1.449050048999999944e+03 1.421880004999999983e+03 1.448719970999999987e+03 1.448719970999999987e+03 1.185500000000000000e+09
1.448719970999999987e+03 1.457420043999999962e+03 1.435930053999999927e+03 1.439030029000000013e+03 1.439030029000000013e+03 9.824000000000000000e+08
1.439030029000000013e+03 1.448040038999999979e+03 1.425250000000000000e+03 1.427209961000000021e+03 1.427209961000000021e+03 1.106600000000000000e+09
1.427209961000000021e+03 1.437219970999999987e+03 1.419439941000000090e+03 1.426569946000000073e+03 1.426569946000000073e+03 1.174700000000000000e+09
1.426569946000000073e+03 1.461689941000000090e+03 1.425780029000000013e+03 1.458290038999999979e+03 1.458290038999999979e+03 1.206200000000000000e+09
1.458290038999999979e+03 1.458290038999999979e+03 1.436290038999999979e+03 1.436510009999999966e+03 1.436510009999999966e+03 1.197100000000000000e+09
1.436520019999999931e+03 1.445599975999999970e+03 1.429829956000000038e+03 1.436229980000000069e+03 1.436229980000000069e+03 1.051200000000000000e+09
1.436229980000000069e+03 1.454819946000000073e+03 1.425280029000000013e+03 1.426459961000000021e+03 1.426459961000000021e+03 1.098100000000000000e+09
1.426459961000000021e+03 1.439989990000000034e+03 1.416310058999999910e+03 1.434319946000000073e+03 1.434319946000000073e+03 1.167400000000000000e+09
1.434319946000000073e+03 1.444170043999999962e+03 1.431800048999999944e+03 1.436280029000000013e+03 1.436280029000000013e+03 1.176100000000000000e+09
1.436280029000000013e+03 1.443300048999999944e+03 1.397060058999999910e+03 1.408989990000000034e+03 1.408989990000000034e+03 1.150100000000000000e+09
1.408989990000000034e+03 1.409689941000000090e+03 1.392479980000000069e+03 1.402030029000000013e+03 1.402030029000000013e+03 7.166000000000000000e+08
